Customer ID,Recency,Frequency,Monetary,Maximum,Minimum,Median,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level
16649,156,20,306.5799999999999,38.7,2.9,14.915000000000001,1,2,2,122,5.0,Promising
16650,56,74,1397.69,63.5,7.56,15.600000000000001,2,3,3,233,8.0,Champions
16651,222,6,136.2,30.599999999999998,15.0,22.5,1,1,1,111,3.0,Require Activation
16652,40,166,10658.569999999992,228.96,-29.700000000000003,66.15,3,4,4,344,11.0,Can't Loose Them
16654,4,54,1110.2,75.60000000000001,7.800000000000001,16.45,4,3,3,433,10.0,Can't Loose Them
16655,47,350,2718.750000000002,125.43,-35.1,5.1,3,4,4,344,11.0,Can't Loose Them
16656,56,77,7739.480000000006,1209.6000000000001,-293.55,57.599999999999994,2,3,4,234,9.0,Can't Loose Them
16658,4,74,573.48,69.3,-35.400000000000006,5.02,4,3,2,432,9.0,Can't Loose Them
16660,58,8,611.9,228.96,14.75,37.650000000000006,2,1,2,212,5.0,Promising
16661,176,79,842.1800000000001,175.2,-30.0,4.95,1,3,3,133,7.0,Loyal
16662,30,29,163.79999999999998,19.049999999999997,0.85,4.95,3,2,1,321,6.0,Potential
16663,365,1,165.0,165.0,165.0,165.0,1,1,1,111,3.0,Require Activation
16664,205,8,109.19999999999999,25.5,7.6499999999999995,10.8,1,1,1,111,3.0,Require Activation
16666,257,18,106.96000000000001,11.9,1.25,5.51,1,1,1,111,3.0,Require Activation
16668,23,33,555.7,39.0,5.04,15.0,3,2,2,322,7.0,Loyal
16669,262,1,-1144.73,-1144.73,-1144.73,-1144.73,1,1,1,111,3.0,Require Activation
16670,29,244,3764.1999999999985,76.5,-33.75,15.0,3,4,4,344,11.0,Can't Loose Them
16673,315,20,188.82999999999998,19.8,1.25,9.175,1,2,1,121,4.0,Needs Attention
16675,77,23,608.86,122.39999999999999,4.95,15.0,2,2,2,222,6.0,Potential
16676,38,44,769.7799999999997,54.08,2.9,15.6,3,2,3,323,8.0,Champions
16677,29,49,849.7700000000001,76.19999999999999,-24.95,15.0,3,3,3,333,9.0,Can't Loose Them
16679,2,18,663.3100000000001,102.0,10.08,28.5,4,1,3,413,8.0,Champions
16680,164,19,637.75,97.5,14.850000000000001,19.5,1,2,2,122,5.0,Promising
16681,277,5,151.5,39.599999999999994,10.5,35.400000000000006,1,1,1,111,3.0,Require Activation
16683,165,19,309.35,26.099999999999998,-10.9,15.9,1,2,2,122,5.0,Promising
16684,15,468,75610.16999999991,1836.0,-816.0,103.67999999999999,4,4,4,444,12.0,Can't Loose Them
16686,25,521,2008.0900000000022,34.65,0.21,2.95,3,4,4,344,11.0,Can't Loose Them
16687,26,8,157.63,34.8,2.88,15.45,3,1,1,311,5.0,Promising
16690,29,7,127.44999999999999,30.0,15.0,15.8,3,1,1,311,5.0,Promising
16691,54,11,178.83,39.95,5.04,17.700000000000003,2,1,1,211,4.0,Needs Attention
16692,44,2,638.6999999999999,571.1999999999999,67.5,319.34999999999997,3,1,2,312,6.0,Potential
16693,47,114,717.45,63.0,0.55,4.050000000000001,3,4,3,343,10.0,Can't Loose Them
16694,359,3,98.30000000000001,50.400000000000006,7.95,39.95,1,1,1,111,3.0,Require Activation
16695,197,36,193.14999999999992,17.0,1.25,3.925,1,2,1,121,4.0,Needs Attention
16699,16,63,964.9,306.0,-29.700000000000003,9.95,4,3,3,433,10.0,Can't Loose Them
16700,2,223,4044.059999999999,100.80000000000001,-25.200000000000003,17.0,4,4,4,444,12.0,Can't Loose Them
16701,59,135,4464.319999999999,130.0,-26.25,21.0,2,4,4,244,10.0,Can't Loose Them
16702,51,92,1100.8799999999999,67.8,-9.95,9.165,3,3,3,333,9.0,Can't Loose Them
16703,367,1,-15.0,-15.0,-15.0,-15.0,1,1,1,111,3.0,Require Activation
16704,254,58,695.6600000000001,43.9,1.25,9.95,1,3,3,133,7.0,Loyal
16705,24,438,28707.01099999998,325.44,-254.99999999999997,51.839999999999996,3,4,4,344,11.0,Can't Loose Them
16707,36,66,551.11,51.0,0.95,6.8,3,3,2,332,8.0,Champions
16709,15,227,6057.5899999999965,175.2,1.25,17.700000000000003,4,4,4,444,12.0,Can't Loose Them
16710,4,585,3853.300000000002,51.0,-12.75,5.04,4,4,4,444,12.0,Can't Loose Them
16711,15,13,1100.45,325.44,-78.75,81.36,4,1,3,413,8.0,Champions
16712,37,83,621.5600000000004,25.5,0.29,5.04,3,3,2,332,8.0,Champions
16713,2,720,7540.309999999978,232.0,-19.9,6.6,4,4,4,444,12.0,Can't Loose Them
16714,295,26,343.18,30.0,-15.0,15.0,1,2,2,122,5.0,Promising
16715,198,9,323.8,79.2,8.5,31.5,1,1,2,112,4.0,Needs Attention
16716,266,6,1248.48,266.40000000000003,114.48,243.35999999999999,1,1,3,113,5.0,Promising
16717,2,172,3031.5999999999985,130.8,-67.5,17.0,4,4,4,444,12.0,Can't Loose Them
16718,5,178,3023.779999999998,109.5,0.21,13.52,4,4,4,444,12.0,Can't Loose Them
16719,4,247,2054.630000000001,87.75,-108.0,5.95,4,4,4,444,12.0,Can't Loose Them
16720,12,134,438.19000000000034,192.0,-192.0,2.1,4,4,2,442,10.0,Can't Loose Them
16722,2,195,4256.619999999999,122.39999999999999,-1.65,15.0,4,4,4,444,12.0,Can't Loose Them
16723,79,87,712.4800000000001,29.75,0.42,4.95,2,3,3,233,8.0,Champions
16724,40,17,147.35000000000002,21.8,2.55,7.5,3,1,1,311,5.0,Promising
16725,7,242,1095.6400000000017,29.700000000000003,-5.45,3.75,4,4,3,443,11.0,Can't Loose Them
16726,19,85,706.39,81.36,1.25,5.9,3,3,3,333,9.0,Can't Loose Them
16727,28,167,1164.6,91.8,0.42,3.75,3,4,3,343,10.0,Can't Loose Them
16731,284,43,174.05,14.850000000000001,0.42,3.75,1,2,1,121,4.0,Needs Attention
16732,32,202,3363.0399999999986,295.0,-295.0,15.059999999999999,3,4,4,344,11.0,Can't Loose Them
16733,165,12,259.68000000000006,71.4,10.2,17.85,1,1,1,111,3.0,Require Activation
16735,29,200,3362.7999999999984,70.80000000000001,-54.08,17.700000000000003,3,4,4,344,11.0,Can't Loose Them
16736,141,147,2904.5100000000007,138.0,-20.85,17.0,1,4,4,144,9.0,Can't Loose Them
16737,213,1,417.59999999999997,417.59999999999997,417.59999999999997,417.59999999999997,1,1,2,112,4.0,Needs Attention
16739,149,26,459.67999999999995,35.400000000000006,-3.75,17.775000000000002,1,2,2,122,5.0,Promising
16740,31,33,236.81,47.2,1.25,4.65,3,2,1,321,6.0,Potential
16741,261,11,173.06,29.700000000000003,5.04,15.9,1,1,1,111,3.0,Require Activation
16742,128,108,2387.71,113.76,1.25,10.2,2,4,4,244,10.0,Can't Loose Them
16743,92,184,2015.1699999999998,45.0,0.95,6.6,2,4,4,244,10.0,Can't Loose Them
16746,19,545,11337.54000000001,183.60000000000002,-9.95,12.5,3,4,4,344,11.0,Can't Loose Them
16748,24,97,2116.39,39.0,-5.04,19.5,3,3,4,334,10.0,Can't Loose Them
16749,227,77,4387.079999999998,326.4,3.75,35.400000000000006,1,3,4,134,8.0,Champions
16752,8,9,207.5,79.95,10.2,17.0,4,1,1,411,6.0,Potential
16754,8,165,54558.18,2080.7999999999997,-1332.0,262.5,4,4,4,444,12.0,Can't Loose Them
16755,103,160,1397.4000000000008,39.95,-6.35,6.475,2,4,3,243,9.0,Can't Loose Them
16756,40,69,1048.0200000000002,39.95,-11.9,15.299999999999999,3,3,3,333,9.0,Can't Loose Them
16757,45,8,163.65,25.200000000000003,6.3,23.174999999999997,3,1,1,311,5.0,Promising
16760,66,17,228.0,19.799999999999997,10.2,10.2,2,1,1,211,4.0,Needs Attention
16763,374,21,352.85,31.8,10.2,15.0,1,2,2,122,5.0,Promising
16765,18,51,420.7499999999998,30.419999999999998,1.25,5.9,3,3,2,332,8.0,Champions
16767,54,103,2391.2000000000003,201.60000000000002,-102.0,13.200000000000001,2,3,4,234,9.0,Can't Loose Them
16768,19,117,1189.0299999999995,119.39999999999999,-12.75,5.9,3,4,3,343,10.0,Can't Loose Them
16769,114,60,761.36,30.0,4.95,11.9,2,3,3,233,8.0,Champions
16770,8,211,1155.1300000000006,39.95,-4.95,3.4799999999999995,4,4,3,443,11.0,Can't Loose Them
16771,93,157,1720.7900000000013,108.16,0.55,7.5,2,4,4,244,10.0,Can't Loose Them
16772,53,81,2785.5999999999985,462.25,-358.2,18.6,2,3,4,234,9.0,Can't Loose Them
16773,72,39,249.65,15.0,1.25,5.95,2,2,1,221,5.0,Promising
16774,59,87,932.93,38.25,0.84,9.3,2,3,3,233,8.0,Champions
16775,3,121,1279.6300000000006,81.6,-81.6,8.850000000000001,4,4,3,443,11.0,Can't Loose Them
16776,51,61,231.56999999999996,30.0,0.55,3.3,3,3,1,331,7.0,Loyal
16777,36,98,1050.6600000000003,33.9,-15.9,11.75,3,3,3,333,9.0,Can't Loose Them
16779,2,745,22527.560000000012,306.0,-35.7,17.0,4,4,4,444,12.0,Can't Loose Them
16780,43,39,180.36,13.52,1.25,3.75,3,2,1,321,6.0,Potential
16781,1,41,606.4,31.8,-14.95,15.0,4,2,2,422,8.0,Champions
16782,1,1703,8106.7099999999555,102.0,-10.95,2.95,4,4,4,444,12.0,Can't Loose Them
16783,72,25,391.95,29.700000000000003,10.2,15.0,2,2,2,222,6.0,Potential
16784,12,157,788.9300000000001,19.5,0.84,4.2,4,4,3,443,11.0,Can't Loose Them
16785,45,35,533.7800000000001,30.599999999999998,6.3,15.0,3,2,2,322,7.0,Loyal
16786,29,1,51.839999999999996,51.839999999999996,51.839999999999996,51.839999999999996,3,1,1,311,5.0,Promising
16787,33,114,1035.43,30.0,0.21,7.5,3,4,3,343,10.0,Can't Loose Them
16788,40,340,1352.8200000000006,59.0,0.29,2.6,3,4,3,343,10.0,Can't Loose Them
16791,16,383,2239.840000000001,61.44,-45.0,4.2,4,4,4,444,12.0,Can't Loose Them
16792,19,90,513.08,23.8,0.55,4.949999999999999,3,3,2,332,8.0,Champions
16794,16,233,868.1999999999998,33.9,0.42,3.3,4,4,3,443,11.0,Can't Loose Them
16795,1,352,2050.3099999999986,38.35,-6.75,4.949999999999999,4,4,4,444,12.0,Can't Loose Them
16797,29,414,1786.770000000003,31.9,-10.95,3.3,3,4,4,344,11.0,Can't Loose Them
16798,190,175,837.5600000000009,39.9,-8.95,3.75,1,4,3,143,8.0,Champions
16799,68,107,491.02999999999975,15.0,-4.95,3.75,2,4,2,242,8.0,Champions
16802,315,53,582.6099999999999,56.25,0.85,8.25,1,3,2,132,6.0,Potential
16805,213,153,636.6499999999994,27.900000000000002,0.21,3.3,1,4,2,142,7.0,Loyal
16807,106,77,943.29,33.0,-35.400000000000006,11.7,2,3,3,233,8.0,Champions
16809,68,110,812.7400000000002,21.45,0.55,3.925,2,4,3,243,9.0,Can't Loose Them
16810,50,22,510.49999999999994,91.8,-16.95,25.200000000000003,3,2,2,322,7.0,Loyal
16812,14,101,1737.4500000000003,175.2,-175.2,15.8,4,3,4,434,11.0,Can't Loose Them
16814,5,480,5990.610000000001,70.80000000000001,0.42,8.5,4,4,4,444,12.0,Can't Loose Them
16815,89,74,410.9700000000001,17.700000000000003,0.55,4.6,2,3,2,232,7.0,Loyal
16817,1,71,1147.6000000000006,45.0,-19.799999999999997,15.600000000000001,4,3,3,433,10.0,Can't Loose Them
16819,101,17,182.59,30.24,1.25,8.850000000000001,2,1,1,211,4.0,Needs Attention
16821,17,7,113.35000000000001,23.8,9.95,15.9,4,1,1,411,6.0,Potential
16822,299,13,144.83999999999997,23.8,-23.8,15.9,1,1,1,111,3.0,Require Activation
16823,23,138,1894.76,61.199999999999996,-6.95,10.2,3,4,4,344,11.0,Can't Loose Them
16824,29,13,225.59999999999997,35.400000000000006,10.2,15.0,3,1,1,311,5.0,Promising
16825,14,36,1051.7100000000003,93.60000000000001,10.2,15.0,4,2,3,423,9.0,Can't Loose Them
16827,29,12,392.13000000000005,162.72,1.25,15.45,3,1,2,312,6.0,Potential
16829,24,16,316.1,39.75,13.200000000000001,17.35,3,1,2,312,6.0,Potential
16830,78,55,857.7900000000001,63.2,-13.950000000000001,15.6,2,3,3,233,8.0,Champions
16831,200,6,91.8,19.5,10.2,14.925,1,1,1,111,3.0,Require Activation
16832,64,9,218.45999999999998,81.36,10.2,15.0,2,1,1,211,4.0,Needs Attention
16833,75,45,1302.5100000000004,295.0,8.5,17.4,2,3,3,233,8.0,Champions
16834,310,24,485.5,81.6,10.0,15.0,1,2,2,122,5.0,Promising
16835,9,82,1290.6600000000003,76.5,-17.700000000000003,15.0,4,3,3,433,10.0,Can't Loose Them
16836,42,31,530.4999999999999,23.4,10.2,17.4,3,2,2,322,7.0,Loyal
16838,166,35,543.76,27.0,-27.0,16.35,1,2,2,122,5.0,Promising
16839,5,92,5610.489999999999,297.0,-49.75,34.38,4,3,4,434,11.0,Can't Loose Them
16840,239,10,126.71000000000001,19.5,-13.14,14.775000000000002,1,1,1,111,3.0,Require Activation
16841,64,104,2066.540000000001,84.15,-69.69999999999999,16.5,2,4,4,244,10.0,Can't Loose Them
16843,58,220,9344.959999999997,187.20000000000002,-23.400000000000002,34.28,2,4,4,244,10.0,Can't Loose Them
16844,198,32,614.34,53.1,6.72,17.775000000000002,1,2,2,122,5.0,Promising
16845,254,20,253.87999999999997,35.400000000000006,5.04,10.725,1,2,1,121,4.0,Needs Attention
16846,213,36,628.0899999999999,31.6,10.08,15.3,1,2,2,122,5.0,Promising
16847,254,25,421.45,25.5,9.95,15.9,1,2,2,122,5.0,Promising
16848,12,71,1130.2000000000003,30.599999999999998,8.5,15.0,4,3,3,433,10.0,Can't Loose Them
16853,367,2,-67.5,-27.0,-40.5,-33.75,1,1,1,111,3.0,Require Activation
16854,53,75,1408.9600000000005,49.050000000000004,6.3,15.0,2,3,3,233,8.0,Champions
16856,53,17,323.09000000000003,35.400000000000006,6.959999999999999,17.4,2,1,2,212,5.0,Promising
16857,78,11,352.8,81.6,15.0,30.0,2,1,2,212,5.0,Promising
16858,2,142,4085.7399999999984,204.0,-50.400000000000006,17.85,4,4,4,444,12.0,Can't Loose Them
16859,52,58,1184.6000000000001,120.0,6.3,15.0,3,3,3,333,9.0,Can't Loose Them
16860,88,44,1593.6700000000003,163.2,-16.95,29.830000000000002,2,2,3,223,7.0,Loyal
16861,4,45,750.7200000000001,102.0,-17.700000000000003,15.9,4,3,3,433,10.0,Can't Loose Them
16862,183,35,662.33,50.400000000000006,7.800000000000001,17.4,1,2,3,123,6.0,Potential
16863,2,30,495.7199999999999,35.400000000000006,10.08,15.0,4,2,2,422,8.0,Champions
16864,70,17,409.24999999999994,76.32000000000001,10.2,19.799999999999997,2,1,2,212,5.0,Promising
16865,37,16,130.95,25.5,1.3,4.575,3,1,1,311,5.0,Promising
16867,325,6,76.74000000000001,17.700000000000003,5.04,15.3,1,1,1,111,3.0,Require Activation
16868,30,54,393.3899999999999,25.5,0.38,5.9,3,3,2,332,8.0,Champions
16870,105,28,450.1600000000001,30.599999999999998,5.04,16.0,2,2,2,222,6.0,Potential
16872,63,11,533.11,187.20000000000002,7.95,37.5,2,1,2,212,5.0,Promising
16873,65,235,7480.719999999996,305.28000000000003,-9.3,26.400000000000002,2,4,4,244,10.0,Can't Loose Them
16874,15,34,217.73999999999992,35.400000000000006,0.84,4.675,4,2,1,421,7.0,Loyal
16875,70,129,2029.7299999999996,81.6,-39.95,15.0,2,4,4,244,10.0,Can't Loose Them
16876,39,32,136.01000000000005,10.5,0.42,3.75,3,2,1,321,6.0,Potential
16879,56,2,-140.95999999999998,-15.0,-125.96,-70.47999999999999,2,1,1,211,4.0,Needs Attention
16880,129,9,321.78000000000003,121.67999999999999,15.0,21.8,2,1,2,212,5.0,Promising
16883,7,251,2109.9100000000008,63.75,-9.95,5.9,4,4,4,444,12.0,Can't Loose Them
16884,192,49,644.0799999999998,51.0,0.95,11.8,1,3,2,132,6.0,Potential
16885,21,41,239.22999999999993,61.2,0.42,2.95,3,2,1,321,6.0,Potential
16886,80,16,0.0,19.799999999999997,-19.799999999999997,0.0,2,1,1,211,4.0,Needs Attention
16887,36,65,465.8399999999999,51.0,0.42,5.1,3,3,2,332,8.0,Champions
16888,36,54,437.1500000000001,37.9,0.44,4.5,3,3,2,332,8.0,Champions
16889,33,83,952.2300000000004,51.0,1.9,8.850000000000001,3,3,3,333,9.0,Can't Loose Them
16890,112,19,285.40999999999997,76.32000000000001,1.25,7.5,2,2,2,222,6.0,Potential
16891,7,313,1247.12,17.700000000000003,0.06,2.95,4,4,3,443,11.0,Can't Loose Them
16892,190,40,236.56000000000006,20.0,0.55,4.25,1,2,1,121,4.0,Needs Attention
16893,2,90,255.8399999999998,12.75,0.21,1.95,4,3,1,431,8.0,Champions
16894,138,197,1282.3600000000013,30.0,-14.95,5.9,2,4,3,243,9.0,Can't Loose Them
16895,74,102,902.2799999999997,65.4,0.42,4.75,2,3,3,233,8.0,Champions
16896,191,18,103.95000000000002,10.65,1.95,5.95,1,1,1,111,3.0,Require Activation
16898,1,132,443.21000000000004,30.599999999999998,-64.35,2.95,4,4,2,442,10.0,Can't Loose Them
16899,14,54,439.46000000000004,72.0,0.76,3.825,4,3,2,432,9.0,Can't Loose Them
16901,365,23,204.26000000000002,25.5,2.5,6.95,1,2,1,121,4.0,Needs Attention
16903,16,133,656.74,30.0,-20.4,2.95,4,4,3,443,11.0,Can't Loose Them
16904,3,272,1378.1000000000008,71.4,0.42,3.3,4,4,3,443,11.0,Can't Loose Them
16905,7,136,1919.0199999999995,122.39999999999999,-8.95,8.5,4,4,4,444,12.0,Can't Loose Them
16906,64,132,869.0300000000001,44.94,0.42,3.75,2,4,3,243,9.0,Can't Loose Them
16907,1,104,726.250000000001,66.0,0.85,2.525,4,4,3,443,11.0,Can't Loose Them
16908,358,21,153.59,108.9,-99.0,7.5,1,2,1,121,4.0,Needs Attention
16911,263,37,251.34999999999997,29.700000000000003,-1.95,5.85,1,2,1,121,4.0,Needs Attention
16912,57,72,1904.9300000000005,67.5,10.5,22.0,2,3,4,234,9.0,Can't Loose Them
16913,287,10,310.46999999999997,126.0,3.3,8.719999999999999,1,1,2,112,4.0,Needs Attention
16915,22,17,921.4999999999999,139.8,15.0,39.95,3,1,3,313,7.0,Loyal
16916,8,121,547.1399999999996,19.9,0.42,3.35,4,4,2,442,10.0,Can't Loose Them
16917,268,43,1457.3600000000001,111.0,-8.95,25.5,1,2,3,123,6.0,Potential
16918,58,333,2094.720000000001,38.25,-29.849999999999998,4.949999999999999,2,4,4,244,10.0,Can't Loose Them
16919,4,318,2457.3600000000024,47.400000000000006,-19.9,5.9,4,4,4,444,12.0,Can't Loose Them
16920,47,23,355.45,51.0,0.95,13.049999999999999,3,2,2,322,7.0,Loyal
16921,78,35,276.88,45.0,0.21,5.95,2,2,1,221,5.0,Promising
16922,208,122,611.0800000000008,15.95,0.55,4.2,1,4,2,142,7.0,Loyal
16923,11,462,6126.549999999993,67.5,-2.95,9.899999999999999,4,4,4,444,12.0,Can't Loose Them
16925,176,18,125.65,17.0,1.65,4.6,1,1,1,111,3.0,Require Activation
16926,7,101,1180.15,79.9,-10.95,8.5,4,3,3,433,10.0,Can't Loose Them
16928,9,129,1212.0800000000004,79.95,-27.2,6.6,4,4,3,443,11.0,Can't Loose Them
16931,5,103,629.4000000000002,29.700000000000003,1.25,3.9,4,3,2,432,9.0,Can't Loose Them
16932,59,91,278.77,19.0,0.19,1.95,2,3,1,231,6.0,Potential
16933,25,258,2569.5200000000013,81.6,-15.9,7.5,3,4,4,344,11.0,Can't Loose Them
16934,19,84,1139.8099999999995,44.94,-6.75,12.55,3,3,3,333,9.0,Can't Loose Them
16935,17,73,535.0999999999999,26.55,0.55,3.75,4,3,2,432,9.0,Can't Loose Them
16936,21,84,288.49,15.0,0.85,2.75,3,3,2,332,8.0,Champions
16937,135,51,202.10000000000002,17.85,1.1,3.3,2,3,1,231,6.0,Potential
16938,17,595,4306.800000000002,51.0,0.32,5.1,4,4,4,444,12.0,Can't Loose Them
16939,124,44,448.99999999999994,44.25,1.95,6.995,2,2,2,222,6.0,Potential
16940,86,330,3195.5300000000007,67.05,-40.5,7.8,2,4,4,244,10.0,Can't Loose Them
16941,247,2,33.0,17.700000000000003,15.299999999999999,16.5,1,1,1,111,3.0,Require Activation
16943,175,4,0.0,241.38,-241.38,0.0,1,1,1,111,3.0,Require Activation
16944,245,7,101.36,17.0,10.5,14.98,1,1,1,111,3.0,Require Activation
16945,29,227,4185.159999999998,165.0,-15.0,15.8,3,4,4,344,11.0,Can't Loose Them
16946,19,76,1199.5400000000004,45.0,-22.5,15.0,3,3,3,333,9.0,Can't Loose Them
16947,38,39,490.25000000000017,45.0,-23.400000000000002,15.0,3,2,2,322,7.0,Loyal
16948,65,24,433.75,46.800000000000004,6.3,15.600000000000001,2,2,2,222,6.0,Potential
16950,3,111,2546.6300000000006,81.12,-30.599999999999998,20.4,4,4,4,444,12.0,Can't Loose Them
16952,77,72,631.17,42.5,0.38,7.5,2,3,2,232,7.0,Loyal
16954,15,153,3952.2499999999986,131.39999999999998,-44.550000000000004,17.4,4,4,4,444,12.0,Can't Loose Them
16955,4,34,767.49,76.32000000000001,-19.5,15.0,4,2,3,423,9.0,Can't Loose Them
16958,71,74,809.4399999999998,37.5,0.42,8.850000000000001,2,3,3,233,8.0,Champions
16960,26,370,1514.9299999999996,27.3,-21.45,3.3,3,4,3,343,10.0,Can't Loose Them
16961,15,41,538.8399999999999,30.0,-16.95,13.52,4,2,2,422,8.0,Champions
16962,45,15,251.03999999999996,27.04,9.95,15.0,3,1,1,311,5.0,Promising
16964,369,6,207.85,88.19999999999999,8.5,17.625,1,1,1,111,3.0,Require Activation
16970,262,2,71.4,35.7,35.7,35.7,1,1,1,111,3.0,Require Activation
16972,18,88,786.25,83.4,1.25,5.925000000000001,3,3,3,333,9.0,Can't Loose Them
16973,22,6,127.0,29.5,19.5,19.5,3,1,1,311,5.0,Promising
16974,158,8,365.5,89.25,8.5,35.7,1,1,2,112,4.0,Needs Attention
16975,49,47,902.4200000000002,102.0,-14.850000000000001,15.12,3,3,3,333,9.0,Can't Loose Them
16977,31,28,496.00000000000006,53.699999999999996,3.75,15.9,3,2,2,322,7.0,Loyal
16978,302,28,424.5499999999999,99.75,1.25,7.875,1,2,2,122,5.0,Promising
16979,19,42,978.0400000000001,82.80000000000001,-14.850000000000001,16.125,3,2,3,323,8.0,Champions
16980,64,25,394.37,35.400000000000006,6.959999999999999,15.0,2,2,2,222,6.0,Potential
16981,176,1,-4620.86,-4620.86,-4620.86,-4620.86,1,1,1,111,3.0,Require Activation
16983,5,101,1778.970000000001,76.32000000000001,0.42,15.12,4,3,4,434,11.0,Can't Loose Them
16984,35,742,6206.999999999984,76.5,-14.95,5.95,3,4,4,344,11.0,Can't Loose Them
16985,12,126,5084.139999999997,295.0,-295.0,28.650000000000002,4,4,4,444,12.0,Can't Loose Them
16986,81,171,3015.5500000000015,117.0,2.1,15.600000000000001,2,4,4,244,10.0,Can't Loose Them
16987,12,138,898.9499999999997,22.5,-11.9,5.875,4,4,3,443,11.0,Can't Loose Them
16988,15,13,256.55,30.0,10.2,19.5,4,1,1,411,6.0,Potential
16990,58,1,165.0,165.0,165.0,165.0,2,1,1,211,4.0,Needs Attention
16991,57,74,1041.2099999999996,67.5,5.04,13.725000000000001,2,3,3,233,8.0,Champions
16992,23,193,3858.24,79.95,-3.95,17.0,3,4,4,344,11.0,Can't Loose Them
16993,99,29,1688.15,262.79999999999995,-262.79999999999995,54.0,2,2,4,224,8.0,Champions
16994,262,1,-779.32,-779.32,-779.32,-779.32,1,1,1,111,3.0,Require Activation
16995,8,1,-1.25,-1.25,-1.25,-1.25,4,1,1,411,6.0,Potential
16996,18,46,616.7,40.56,-11.8,15.0,3,3,2,332,8.0,Champions
16998,80,2,107.0,90.0,17.0,53.5,2,1,1,211,4.0,Needs Attention
17000,32,30,406.3,47.2,0.42,6.225,3,2,2,322,7.0,Loyal
17001,12,106,2651.2299999999996,68.0,7.56,19.799999999999997,4,4,4,444,12.0,Can't Loose Them
17002,79,35,1077.82,122.39999999999999,10.2,20.4,2,2,3,223,7.0,Loyal
17003,38,112,830.1599999999999,42.0,0.42,4.25,3,4,3,343,10.0,Can't Loose Them
17004,28,26,1012.2200000000001,121.67999999999999,2.5,34.2,3,2,3,323,8.0,Champions
17005,106,21,732.4099999999999,103.67999999999999,-9.95,26.400000000000002,2,2,3,223,7.0,Loyal
17006,28,86,854.5400000000001,74.25,0.38,5.425,3,3,3,333,9.0,Can't Loose Them
17007,73,15,230.17000000000002,22.5,8.95,15.12,2,1,1,211,4.0,Needs Attention
17008,65,1,81.36,81.36,81.36,81.36,2,1,1,211,4.0,Needs Attention
17009,187,11,242.05999999999997,61.44,3.4799999999999995,10.44,1,1,1,111,3.0,Require Activation
17011,283,14,265.8,135.0,-135.0,22.5,1,1,1,111,3.0,Require Activation
17012,361,42,384.15999999999997,30.0,1.45,6.300000000000001,1,2,2,122,5.0,Promising
17013,239,2,-3224.76,-773.5,-2451.26,-1612.38,1,1,1,111,3.0,Require Activation
17016,212,41,552.4,51.0,1.95,10.2,1,2,2,122,5.0,Promising
17017,1,181,-486.6999999999996,204.0,-5843.7,23.4,4,4,1,441,9.0,Can't Loose Them
17018,23,21,1367.6,130.8,20.4,63.5,3,2,3,323,8.0,Champions
17019,4,481,2678.89,64.9,-59.0,3.75,4,4,4,444,12.0,Can't Loose Them
17020,178,69,935.6200000000005,23.400000000000002,5.04,13.2,1,3,3,133,7.0,Loyal
17021,78,48,1182.22,106.2,2.12,15.925,2,3,3,233,8.0,Champions
17022,68,9,189.0,59.699999999999996,8.5,17.700000000000003,2,1,1,211,4.0,Needs Attention
17023,53,49,800.1800000000001,35.400000000000006,7.800000000000001,15.0,2,3,3,233,8.0,Champions
17025,9,33,1152.8699999999997,244.08,10.2,23.4,4,2,3,423,9.0,Can't Loose Them
17026,5,4,54.150000000000006,21.0,10.2,11.475,4,1,1,411,6.0,Potential
17027,82,33,436.82,99.9,1.25,5.95,2,2,2,222,6.0,Potential
17028,217,95,1593.8300000000002,59.400000000000006,5.04,15.9,1,3,3,133,7.0,Loyal
17029,18,27,1421.3000000000002,330.0,8.5,15.9,3,2,3,323,8.0,Champions
17031,14,28,2393.5,165.0,16.5,66.0,4,2,4,424,10.0,Can't Loose Them
17032,77,246,2150.059999999999,63.75,-744.54,9.95,2,4,4,244,10.0,Can't Loose Them
17033,33,12,302.65000000000003,50.400000000000006,10.2,18.45,3,1,2,312,6.0,Potential
17034,43,33,504.75,42.5,-15.0,15.6,3,2,2,322,7.0,Loyal
17035,227,5,180.06,59.4,15.0,39.599999999999994,1,1,1,111,3.0,Require Activation
17036,19,12,176.9,30.0,5.1,12.15,3,1,1,311,5.0,Promising
17038,51,41,630.7700000000001,40.56,4.2,12.5,3,2,2,322,7.0,Loyal
17039,240,44,1954.99,170.0,10.2,27.04,1,2,4,124,7.0,Loyal
17040,186,1,13.52,13.52,13.52,13.52,1,1,1,111,3.0,Require Activation
17041,33,59,604.71,30.0,0.85,8.4,3,3,2,332,8.0,Champions
17043,11,103,881.3700000000001,60.48,0.55,5.9,4,3,3,433,10.0,Can't Loose Them
17044,10,149,10970.169999999995,225.0,-16.95,76.32000000000001,4,4,4,444,12.0,Can't Loose Them
17045,12,31,488.23999999999995,79.9,0.85,13.5,4,2,2,422,8.0,Champions
17046,80,63,1264.05,76.32000000000001,4.25,17.700000000000003,2,3,3,233,8.0,Champions
17047,67,77,1188.3300000000002,39.8,5.04,15.0,2,3,3,233,8.0,Champions
17048,73,59,1127.1300000000003,94.80000000000001,-19.200000000000003,15.299999999999999,2,3,3,233,8.0,Champions
